연번,평일주말,호선,역번호,역명,구분,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
392.0,평일,6,2648,봉화산,상행,2.0,6.4,15.5,18.0,12.8,7.6,7.2,6.3,6.0,5.1,5.5,4.3,5.5,6.2,3.7,2.8,2.3,2.1,1.0,0.6
431.0,평일,6,2648,봉화산,하행,1.2,2.4,2.8,2.7,1.0,0.8,1.4,1.3,2.2,1.9,3.0,3.0,5.4,8.5,2.4,2.4,1.6,2.2,1.6,0.2
393.0,평일,6,2649,신내,상행,2.0,7.0,15.8,16.3,12.5,7.6,7.4,6.6,5.0,5.6,5.8,5.8,7.0,7.6,5.4,2.5,2.2,1.6,0.6,0.4
432.0,평일,6,2649,신내,하행,0.0,0.3,1.5,2.8,4.3,3.4,2.0,2.2,3.2,3.9,4.4,5.6,7.2,6.4,6.8,5.0,3.0,2.9,1.0,0.2
475.0,평일,7,2711,장암,하행,1.4,6.0,12.8,9.2,3.9,1.6,1.2,1.4,1.4,1.6,1.6,1.9,2.0,1.8,1.2,0.5,0.6,0.5,0.2,0.0
434.0,평일,7,2712,도봉산,상행,0.2,0.4,0.4,0.4,0.4,0.4,0.8,0.6,0.4,0.4,0.4,0.6,0.9,1.2,0.6,0.4,0.4,0.3,0.2,0.2
476.0,평일,7,2712,도봉산,하행,5.8,13.6,22.8,25.0,19.3,10.6,9.1,10.0,9.2,8.9,9.3,10.9,9.1,10.9,6.4,4.4,4.4,4.0,2.2,0.6
435.0,평일,7,2713,수락산,상행,4.2,7.1,11.2,11.6,5.6,5.4,7.8,8.4,7.8,8.2,10.4,13.9,17.8,24.4,13.0,12.1,12.4,12.6,7.2,3.3
477.0,평일,7,2713,수락산,하행,9.2,19.5,30.8,33.2,27.0,15.2,12.8,13.8,13.0,12.1,12.8,14.5,11.1,13.4,7.9,5.6,6.0,5.0,2.8,0.6
436.0,평일,7,2714,마들,상행,4.6,8.6,12.2,13.9,6.8,7.2,10.8,11.6,10.2,11.0,14.6,19.3,25.0,33.8,19.1,17.6,18.7,18.4,10.6,6.0
478.0,평일,7,2714,마들,하행,14.4,26.8,42.6,45.3,37.3,20.0,17.0,18.1,17.4,15.2,15.6,17.4,12.2,15.9,9.2,6.8,6.8,6.1,3.2,1.5
437.0,평일,7,2715,노원,상행,4.6,9.4,14.4,14.4,7.6,8.3,12.8,14.2,12.8,14.2,19.1,25.7,33.8,46.2,26.4,24.1,26.0,25.9,15.2,9.1
479.0,평일,7,2715,노원,하행,16.8,31.1,50.2,54.3,44.1,24.8,22.4,24.0,23.2,20.9,22.3,25.8,18.8,24.6,16.0,14.0,14.6,16.5,8.4,4.4
438.0,평일,7,2716,중계,상행,6.3,14.2,23.3,26.6,13.8,13.6,18.6,19.6,19.6,20.8,27.8,36.2,48.6,61.0,33.2,28.6,32.1,30.0,17.0,11.6
480.0,평일,7,2716,중계,하행,20.0,36.8,59.2,62.8,52.8,29.7,25.6,27.9,25.8,23.0,24.3,28.4,20.8,25.8,16.4,14.6,16.2,17.2,8.8,4.3
439.0,평일,7,2717,하계,상행,6.0,15.0,25.5,29.6,14.1,14.0,19.2,20.2,20.6,22.0,29.6,39.4,55.0,68.6,40.4,33.3,37.0,36.6,20.6,14.6
481.0,평일,7,2717,하계,하행,23.4,43.0,71.0,73.8,60.4,34.2,29.2,31.0,28.0,25.0,27.0,33.2,24.7,27.6,18.0,15.8,16.8,19.9,9.0,4.3
440.0,평일,7,2718,공릉,상행,5.9,16.2,27.2,31.0,15.1,15.1,20.0,22.1,23.2,24.0,31.7,42.8,62.4,80.0,48.2,39.2,44.3,44.4,25.6,16.8
482.0,평일,7,2718,공릉,하행,28.8,46.4,76.2,78.0,63.7,35.8,30.7,32.6,29.7,26.4,29.2,36.6,26.8,29.6,19.0,17.2,18.6,22.4,10.8,4.6
441.0,평일,7,2719,태릉입구,상행,5.5,17.1,29.9,33.6,17.0,16.8,20.8,23.5,25.0,24.6,34.3,45.8,66.7,87.0,51.5,42.0,47.4,47.9,28.2,14.9
483.0,평일,7,2719,태릉입구,하행,21.4,45.0,74.6,75.0,62.8,35.4,29.0,31.8,29.3,26.2,30.2,37.7,29.1,31.8,20.4,17.9,19.3,22.6,11.6,5.3
442.0,평일,7,2720,먹골,상행,11.8,18.4,31.0,35.0,18.1,17.0,22.4,23.3,24.8,24.2,32.7,44.2,63.6,83.8,50.0,42.3,46.9,47.7,28.9,15.8
484.0,평일,7,2720,먹골,하행,24.2,46.7,77.8,80.9,69.4,39.2,30.6,33.2,30.4,27.2,29.8,37.0,30.0,32.4,20.5,17.8,19.2,22.1,11.2,5.0
443.0,평일,7,2721,중화,상행,8.3,18.6,29.4,34.0,17.8,17.2,22.5,23.8,25.2,24.9,34.4,46.5,67.6,87.7,52.6,45.6,50.2,50.1,29.4,17.4
485.0,평일,7,2721,중화,하행,27.3,50.3,83.3,86.0,72.6,41.2,32.2,34.5,31.6,27.8,30.6,37.8,31.4,32.4,20.7,18.0,19.3,21.7,11.0,4.6
444.0,평일,7,2722,상봉,상행,8.1,19.0,31.0,33.4,17.7,17.8,23.3,24.0,26.0,26.6,37.4,50.6,76.2,91.4,55.8,47.8,55.3,53.1,32.0,19.5
486.0,평일,7,2722,상봉,하행,36.2,59.7,102.5,103.8,88.0,48.7,37.5,39.2,35.1,30.6,32.9,40.0,34.0,34.6,22.6,18.8,20.4,21.2,11.2,4.3
445.0,평일,7,2723,면목,상행,7.7,21.9,31.0,32.3,17.8,19.0,24.6,26.0,28.6,29.7,42.2,57.0,88.1,108.4,66.2,55.8,63.4,61.0,36.6,23.0
487.0,평일,7,2723,면목,하행,42.7,63.4,109.2,111.9,97.2,54.8,39.4,40.6,37.4,31.8,33.2,41.0,35.7,34.8,22.6,18.8,19.3,21.9,11.0,4.4
446.0,평일,7,2724,사가정,상행,6.4,22.2,29.2,31.8,18.2,19.2,24.8,26.2,29.0,30.6,44.4,59.8,93.3,115.0,70.8,60.3,69.6,66.8,40.4,25.8
488.0,평일,7,2724,사가정,하행,48.3,68.7,121.6,119.0,104.0,58.4,41.2,42.4,38.8,32.5,34.0,41.4,36.5,33.6,22.6,18.8,19.1,21.2,11.4,5.0
447.0,평일,7,2725,용마산,상행,5.4,21.4,27.0,31.5,18.2,19.8,25.0,27.0,29.8,32.3,47.7,64.1,96.9,127.8,75.4,66.8,74.2,71.3,41.4,28.4
489.0,평일,7,2725,용마산,하행,50.8,71.6,124.8,122.4,106.3,59.8,42.0,43.0,39.5,32.9,34.2,41.8,36.6,33.8,23.6,18.8,19.0,20.8,11.2,4.8
448.0,평일,7,2726,중곡,상행,5.0,21.0,27.2,31.0,18.3,20.8,24.6,27.8,30.4,34.0,50.0,67.7,103.8,129.2,77.4,68.9,76.8,73.9,42.6,24.0
490.0,평일,7,2726,중곡,하행,54.2,75.4,130.6,128.2,114.4,62.6,44.4,45.2,41.3,34.7,36.0,45.4,39.8,36.5,24.8,19.5,19.8,21.4,11.0,4.7
449.0,평일,7,2727,군자,상행,6.0,22.2,30.0,33.2,19.2,22.0,25.6,29.0,31.8,35.6,52.4,70.2,107.2,132.2,81.4,71.9,81.8,77.6,45.2,25.8
491.0,평일,7,2727,군자,하행,53.6,70.8,128.5,132.8,124.4,70.0,47.6,44.8,44.1,35.3,34.9,42.6,39.6,36.3,24.0,20.0,19.8,21.6,10.6,4.4
450.0,평일,7,2728,어린이대공원,상행,4.6,21.0,27.5,29.7,17.7,20.5,24.0,27.6,32.0,37.2,54.2,70.7,113.0,130.6,87.0,73.0,85.8,81.4,49.1,28.2
492.0,평일,7,2728,어린이대공원,하행,60.0,74.0,125.0,130.3,121.6,64.6,45.4,45.0,44.6,38.0,38.9,49.3,46.2,42.0,27.4,22.7,24.0,26.2,13.2,4.5
451.0,평일,7,2729,건대입구,상행,4.0,21.2,28.9,37.4,22.8,28.2,29.6,30.4,34.8,39.8,53.6,71.6,114.4,127.8,87.0,72.6,84.1,77.4,48.3,23.8
493.0,평일,7,2729,건대입구,하행,27.2,60.3,103.8,102.3,98.6,50.9,36.2,36.4,36.7,33.8,35.4,45.6,45.0,42.0,29.0,26.0,28.9,33.7,19.2,4.2
452.0,평일,7,2730,자양(뚝섬한강공원),상행,3.2,22.0,30.0,41.6,26.7,28.6,28.6,29.4,32.0,34.9,45.2,59.0,96.0,109.6,72.9,57.7,64.3,58.6,36.2,19.6
494.0,평일,7,2730,자양(뚝섬한강공원),하행,29.2,61.8,101.9,105.8,102.8,55.2,37.0,36.2,37.4,32.2,34.4,43.6,43.8,41.0,28.8,25.2,28.3,32.8,18.8,4.4
453.0,평일,7,2731,청담,상행,2.7,21.2,30.8,38.6,26.5,28.2,28.4,29.2,32.2,35.2,45.8,59.5,96.5,110.8,74.0,58.8,65.7,59.5,37.0,15.4
495.0,평일,7,2731,청담,하행,18.2,55.6,90.1,93.2,90.6,51.3,36.4,36.1,36.7,33.0,36.4,47.1,50.5,48.6,32.4,27.6,30.7,34.2,19.0,5.2
454.0,평일,7,2732,강남구청,상행,4.8,26.2,36.2,46.8,33.4,30.3,29.4,30.7,32.2,35.2,44.8,56.6,88.6,98.9,66.8,55.4,61.2,52.8,35.0,15.3
496.0,평일,7,2732,강남구청,하행,16.0,46.5,72.6,76.4,72.2,46.0,34.5,34.4,35.3,33.2,38.7,48.6,57.4,61.3,43.9,33.4,37.0,40.4,21.6,7.8
455.0,평일,7,2733,학동,상행,10.4,31.6,46.1,60.4,48.0,36.2,32.2,32.3,33.8,34.6,41.9,51.9,78.2,84.2,57.8,47.4,52.4,45.4,31.5,14.4
497.0,평일,7,2733,학동,하행,14.8,42.5,65.0,61.4,55.4,39.6,33.0,34.2,34.8,34.4,41.6,53.9,68.2,78.0,53.8,40.2,41.6,47.8,26.0,7.8
456.0,평일,7,2734,논현,상행,11.5,36.4,57.6,79.0,63.2,41.3,34.3,33.2,35.0,33.6,39.3,47.9,68.7,67.9,50.5,42.6,47.6,41.1,28.5,11.8
498.0,평일,7,2734,논현,하행,5.6,37.9,49.9,43.4,34.8,31.1,29.5,30.8,31.0,32.2,39.6,52.2,71.0,85.0,59.2,44.2,46.1,53.6,29.6,9.4
457.0,평일,7,2735,반포,상행,12.2,40.7,67.5,88.4,73.3,42.0,31.8,32.6,33.4,30.6,35.6,43.5,56.4,53.0,37.0,33.0,36.3,30.1,22.1,8.1
499.0,평일,7,2735,반포,하행,5.8,35.2,49.6,44.0,33.8,30.3,28.7,30.0,30.5,32.0,39.8,54.0,73.3,83.4,62.0,44.6,45.8,53.2,29.4,9.1
458.0,평일,7,2736,고속터미널,상행,12.8,45.7,69.0,89.0,73.5,42.0,32.0,32.5,33.3,30.0,34.8,41.6,54.8,50.8,36.7,32.0,35.2,29.3,21.9,8.4
500.0,평일,7,2736,고속터미널,하행,6.4,28.8,43.2,39.7,28.8,29.4,29.0,30.0,32.5,36.0,48.0,63.3,89.8,102.7,77.2,59.6,59.4,68.2,36.0,10.6
459.0,평일,7,2737,내방,상행,18.2,63.0,99.2,114.8,87.3,50.2,39.6,38.6,37.9,33.7,34.1,42.4,52.7,46.5,32.6,27.5,30.0,24.2,21.2,7.2
501.0,평일,7,2737,내방,하행,4.4,26.8,41.1,37.2,24.9,27.8,28.2,29.3,31.8,35.8,47.8,64.0,92.6,104.4,81.6,59.4,60.8,68.3,35.4,10.2
460.0,평일,7,2738,총신대입구,상행,36.9,62.2,99.9,117.4,89.0,50.4,39.2,37.8,37.2,32.8,32.8,40.1,48.5,41.2,31.1,25.8,27.8,22.8,21.2,7.8
502.0,평일,7,2738,총신대입구,하행,4.4,21.8,34.9,35.9,21.8,28.0,25.2,26.2,28.8,31.5,41.7,55.0,80.6,91.4,71.6,54.4,56.0,66.0,38.9,12.8
461.0,평일,7,2739,남성,상행,40.8,58.4,95.8,108.9,75.8,45.3,35.0,34.3,34.0,29.5,30.0,37.8,44.8,36.3,27.8,22.2,23.7,18.6,17.2,7.0
503.0,평일,7,2739,남성,하행,5.0,22.5,36.7,37.0,21.6,27.2,24.2,25.4,27.7,30.0,39.7,52.1,75.7,85.8,68.6,50.4,53.1,59.8,36.6,14.0
462.0,평일,7,2740,숭실대입구,상행,38.0,55.7,91.5,100.2,70.3,41.3,32.3,32.2,31.6,28.5,29.1,37.4,45.5,36.1,27.7,22.4,23.0,17.5,17.6,6.2
504.0,평일,7,2740,숭실대입구,하행,5.0,21.0,36.8,35.8,19.1,20.0,19.8,23.0,24.9,27.8,37.6,50.8,73.6,78.4,63.2,47.2,50.6,55.6,33.6,12.6
463.0,평일,7,2741,상도,상행,35.6,52.1,84.1,93.6,64.9,41.3,31.6,30.6,29.7,26.0,26.1,31.8,39.5,34.6,26.2,20.2,19.8,15.1,15.0,6.2
505.0,평일,7,2741,상도,하행,5.4,21.0,38.0,35.4,18.6,17.7,18.2,21.0,24.6,25.2,36.1,48.0,69.2,73.6,60.6,44.7,48.0,52.4,31.2,11.4
464.0,평일,7,2742,장승배기,상행,34.3,48.8,78.9,89.0,63.2,41.0,31.2,30.0,28.6,25.2,24.7,30.2,37.4,34.0,25.2,20.4,18.4,14.6,14.8,6.1
506.0,평일,7,2742,장승배기,하행,6.1,20.3,39.2,37.8,19.0,17.9,18.3,20.8,24.1,24.8,35.1,47.3,67.7,70.3,59.6,42.6,46.4,48.8,31.3,10.4
465.0,평일,7,2743,신대방삼거리,상행,31.4,47.7,76.8,84.4,59.4,38.4,30.2,30.2,26.6,24.7,24.5,30.4,37.8,34.0,25.8,20.7,18.2,15.0,15.4,6.8
507.0,평일,7,2743,신대방삼거리,하행,7.8,22.1,41.0,43.3,20.2,18.0,18.2,20.9,23.5,23.6,32.7,44.6,62.0,64.8,52.8,38.0,41.8,43.8,28.6,9.6
466.0,평일,7,2744,보라매,상행,27.7,43.2,68.3,73.2,53.8,34.9,28.2,28.2,25.4,23.8,23.8,29.9,38.6,36.1,26.3,21.5,19.0,16.0,16.6,7.8
508.0,평일,7,2744,보라매,하행,8.5,22.4,40.4,41.8,20.4,17.8,17.6,20.3,22.4,23.0,31.6,42.8,60.9,65.4,50.8,37.3,39.4,41.9,26.6,8.2
467.0,평일,7,2745,신풍,상행,26.3,42.2,69.6,75.4,52.8,33.8,26.8,26.8,24.6,22.3,22.2,27.8,36.8,36.1,26.9,21.3,18.6,15.6,14.8,10.2
509.0,평일,7,2745,신풍,하행,7.8,24.6,44.1,45.8,21.7,18.5,17.9,20.6,22.6,23.0,31.0,41.8,60.2,62.8,46.8,35.3,37.0,39.0,24.8,7.0
468.0,평일,7,2746,대림,상행,33.4,40.8,66.6,69.4,48.7,30.7,25.8,26.4,23.8,22.2,22.8,29.0,38.7,38.6,28.8,22.5,20.1,16.8,16.0,11.1
510.0,평일,7,2746,대림,하행,12.2,29.0,48.4,54.0,25.0,21.2,21.5,24.2,27.0,27.7,37.2,49.8,74.0,80.4,60.8,44.0,45.0,49.2,31.4,11.9
469.0,평일,7,2747,남구로,상행,34.0,48.4,84.6,84.6,61.4,39.0,32.1,32.8,29.6,26.9,27.2,35.0,46.4,46.4,31.4,25.4,21.8,16.9,15.8,10.3
511.0,평일,7,2747,남구로,하행,16.4,31.0,48.0,53.2,23.8,20.8,21.5,24.2,26.2,28.0,36.8,47.8,74.6,89.6,62.9,43.7,44.3,48.1,33.3,11.2
470.0,평일,7,2748,가산디지털단지,상행,26.5,48.6,90.2,93.8,65.0,39.9,32.5,32.6,29.8,27.2,27.4,35.3,45.8,44.6,31.0,25.2,22.4,17.4,15.3,10.8
512.0,평일,7,2748,가산디지털단지,하행,15.2,27.4,32.4,25.4,11.6,16.6,20.2,24.6,26.7,31.4,42.6,59.1,110.8,132.0,79.1,54.6,55.0,56.7,41.3,13.4
471.0,평일,7,2749,철산,상행,31.9,56.6,121.0,136.0,90.0,45.4,34.4,32.8,29.0,24.5,24.8,31.2,27.6,24.2,18.4,18.0,16.2,14.2,14.0,8.3
513.0,평일,7,2749,철산,하행,14.8,26.6,32.8,26.2,11.2,15.0,19.0,22.8,24.8,27.1,37.2,51.4,98.1,118.4,67.8,48.7,48.4,48.4,34.6,11.1
472.0,평일,7,2750,광명사거리,상행,28.9,48.3,104.5,122.2,79.1,40.5,30.4,29.8,26.6,22.6,22.8,28.6,25.9,23.6,18.2,17.0,13.8,14.0,13.3,8.2
514.0,평일,7,2750,광명사거리,하행,13.5,24.8,33.6,26.0,9.9,13.2,15.8,19.2,21.3,23.1,32.0,45.2,84.8,107.2,58.2,42.4,41.6,41.6,29.2,9.0
473.0,평일,7,2751,천왕,상행,22.2,45.6,87.1,106.3,70.8,33.3,26.6,26.4,23.0,19.8,20.4,24.7,24.0,23.0,16.4,15.8,12.6,13.6,13.2,4.2
515.0,평일,7,2751,천왕,하행,13.6,25.4,34.8,27.0,9.4,12.6,14.9,17.5,19.4,21.0,28.8,41.4,77.4,97.6,52.0,38.2,36.5,36.3,25.4,7.8
474.0,평일,7,2752,온수,상행,17.3,43.2,77.7,95.8,60.3,29.9,24.0,24.1,21.0,17.8,18.6,22.2,22.3,23.5,16.0,15.5,12.2,13.6,13.3,4.2
516.0,평일,7,2752,온수,하행,7.0,11.8,20.5,27.4,9.1,12.5,12.9,16.3,18.6,19.4,25.8,37.2,65.4,91.8,52.0,31.9,35.0,34.8,31.0,13.0
517.0,평일,8,2810,암사역사공원,상행,1.1,3.0,4.4,8.4,6.7,7.1,7.8,9.0,11.1,13.2,16.8,23.0,31.8,48.6,36.0,26.6,29.9,33.7,23.4,11.5
536.0,평일,8,2810,암사역사공원,하행,11.4,32.0,57.1,68.2,39.4,20.8,17.6,17.9,16.2,12.8,13.0,15.7,16.7,13.6,6.5,5.4,5.8,5.6,4.4,1.8
518.0,평일,8,2811,암사,상행,1.6,3.6,5.8,9.4,7.5,8.2,9.2,10.8,13.2,16.0,20.1,28.3,37.6,56.3,41.4,31.6,36.6,40.6,27.8,10.6
537.0,평일,8,2811,암사,하행,16.2,47.7,79.2,87.2,56.6,31.0,27.0,27.6,25.0,20.2,20.2,22.8,24.5,20.4,10.2,8.8,8.9,8.5,5.8,2.5
519.0,평일,8,2812,천호,상행,2.2,5.3,8.1,16.3,12.3,12.8,14.8,17.6,20.7,24.8,33.0,43.4,53.8,80.6,60.4,45.0,52.0,57.6,39.7,15.1
538.0,평일,8,2812,천호,하행,19.6,66.8,109.2,136.9,92.9,46.0,40.6,42.4,38.8,33.7,34.9,43.2,49.0,44.0,23.0,18.2,20.6,20.2,14.4,4.9
520.0,평일,8,2813,강동구청,상행,5.1,10.6,19.2,32.7,26.1,24.4,27.0,29.9,34.8,38.6,53.1,65.1,82.8,123.5,83.1,67.7,75.2,80.0,49.2,19.0
539.0,평일,8,2813,강동구청,하행,22.3,71.9,115.4,140.4,96.9,48.5,42.5,43.8,40.2,34.8,35.3,44.2,50.8,46.8,22.8,18.6,20.6,20.1,13.6,5.1
521.0,평일,8,2814,몽촌토성,상행,4.7,10.6,21.6,36.4,26.2,24.3,26.7,31.6,36.4,39.6,55.2,68.6,88.6,130.2,87.9,72.2,80.0,86.2,53.8,20.6
540.0,평일,8,2814,몽촌토성,하행,22.0,68.2,116.0,144.0,97.2,49.4,43.2,44.9,41.2,36.4,37.0,46.8,55.5,51.6,24.2,19.3,21.2,21.8,14.4,5.0
522.0,평일,8,2815,잠실,상행,5.0,12.4,22.9,40.8,28.6,26.0,28.1,33.4,37.4,41.2,55.8,68.0,89.2,131.2,90.4,73.6,81.0,87.4,55.2,19.2
541.0,평일,8,2815,잠실,하행,16.2,52.2,82.8,102.8,72.6,37.8,37.8,41.8,42.6,43.2,49.4,62.9,83.9,94.0,51.5,41.1,47.6,54.2,34.8,11.0
523.0,평일,8,2816,석촌,상행,10.9,23.0,65.8,101.7,69.2,49.8,44.9,46.0,49.0,44.4,57.0,64.5,85.0,114.3,65.4,51.3,54.4,55.2,29.8,10.6
542.0,평일,8,2816,석촌,하행,15.4,49.0,83.4,108.0,70.2,37.0,38.0,43.3,43.4,44.3,51.8,65.5,89.7,103.5,62.2,45.0,53.4,60.9,39.3,11.5
524.0,평일,8,2817,송파,상행,13.0,27.0,76.6,114.6,81.6,55.7,47.8,49.2,52.0,46.2,58.8,66.6,86.9,115.6,63.8,49.4,52.2,49.7,26.8,9.9
543.0,평일,8,2817,송파,하행,15.8,48.5,78.8,107.2,70.4,37.2,37.7,41.7,42.0,42.1,48.8,62.2,84.2,95.2,56.6,42.1,48.4,56.0,39.6,12.4
525.0,평일,8,2818,가락시장,상행,12.1,25.4,69.6,103.4,71.6,52.2,45.6,46.4,49.5,46.0,56.6,66.4,86.6,115.0,63.8,49.2,52.2,50.0,26.8,7.2
544.0,평일,8,2818,가락시장,하행,13.0,37.5,66.8,91.4,67.6,34.0,33.0,36.9,37.8,37.8,44.6,56.2,80.2,93.4,55.2,40.3,45.0,54.6,38.6,11.2
526.0,평일,8,2819,문정,상행,19.0,26.3,77.2,111.1,72.5,48.6,42.3,43.3,45.4,41.4,49.2,59.6,78.8,100.2,52.2,43.4,44.4,40.4,22.3,6.1
545.0,평일,8,2819,문정,하행,10.8,31.2,46.2,48.2,40.9,24.7,26.7,30.6,31.8,31.6,40.2,49.8,79.8,95.0,53.4,37.6,42.7,50.1,35.6,12.6
527.0,평일,8,2820,장지,상행,16.0,25.9,76.2,117.6,72.8,44.4,35.8,37.3,37.2,33.0,39.1,48.2,52.6,61.6,37.0,31.6,31.3,28.9,16.8,5.0
546.0,평일,8,2820,장지,하행,9.8,25.6,40.2,40.6,33.5,21.2,20.6,25.6,26.3,27.0,34.8,43.5,69.9,84.0,46.0,34.0,38.4,44.5,31.3,10.4
528.0,평일,8,2821,복정,상행,14.2,20.9,63.2,102.9,63.2,38.2,30.7,32.2,31.1,27.4,31.6,40.3,43.2,50.3,30.8,25.6,24.5,27.0,16.1,4.8
547.0,평일,8,2821,복정,하행,3.6,12.2,16.6,21.1,19.0,10.4,11.0,15.0,17.2,16.6,22.6,29.7,46.4,61.9,37.2,25.8,28.2,34.7,26.4,10.1
530.0,평일,8,2822,산성,상행,11.8,17.3,47.9,67.4,39.8,21.2,17.0,19.5,18.0,14.9,17.0,20.8,19.6,20.0,10.5,9.6,9.7,9.2,4.6,2.0
549.0,평일,8,2822,산성,하행,4.2,9.9,15.6,16.6,16.5,9.0,8.9,12.2,14.0,12.2,18.4,23.2,33.8,43.6,27.4,18.5,19.6,24.0,19.8,7.7
531.0,평일,8,2823,남한산성입구,상행,10.1,14.8,41.8,56.4,32.9,17.2,14.8,17.4,16.1,13.6,16.4,19.8,18.4,19.5,10.2,9.8,9.9,9.6,4.5,1.5
550.0,평일,8,2823,남한산성입구,하행,5.6,9.9,17.3,15.1,9.7,7.1,8.3,10.0,10.8,10.6,14.6,19.0,25.6,31.8,19.5,12.2,12.8,15.6,12.3,6.4
532.0,평일,8,2824,단대오거리,상행,6.2,9.4,26.4,38.4,22.2,12.8,10.5,12.0,11.8,10.8,13.3,15.7,13.8,17.0,10.0,9.4,9.8,9.4,4.9,1.4
551.0,평일,8,2824,단대오거리,하행,6.9,9.0,17.5,15.1,8.8,7.0,7.8,9.0,9.3,9.2,10.3,13.6,16.2,17.0,9.4,6.2,6.7,7.8,6.1,3.2
533.0,평일,8,2825,신흥,상행,2.6,4.4,12.2,20.0,13.0,8.4,7.7,8.8,9.1,9.6,12.8,13.7,10.6,14.7,9.1,8.6,9.0,9.4,4.8,1.4
552.0,평일,8,2825,신흥,하행,7.0,9.0,18.0,16.5,9.0,6.8,7.2,8.1,8.0,7.6,8.2,10.5,12.2,11.6,5.8,3.8,4.0,4.5,3.6,1.9
534.0,평일,8,2826,수진,상행,1.6,2.6,6.9,13.4,9.0,6.6,6.5,7.8,8.6,8.7,12.2,12.6,9.8,14.6,9.3,8.4,8.6,9.7,4.9,1.2
553.0,평일,8,2826,수진,하행,9.4,11.2,19.0,17.3,10.5,7.0,7.3,8.3,7.9,7.0,7.8,10.4,10.8,8.6,3.0,2.4,2.4,2.5,1.4,0.5
535.0,평일,8,2827,모란,상행,0.8,1.4,3.4,9.0,6.8,5.7,5.9,7.4,8.2,8.4,11.8,11.6,9.6,15.0,9.6,9.0,8.6,9.4,5.6,0.9
529.0,평일,8,2828,남위례,상행,13.4,18.6,54.3,76.6,45.4,25.2,19.8,22.4,20.2,17.0,20.0,24.2,23.8,24.0,12.6,11.4,12.1,11.9,6.5,2.4
548.0,평일,8,2828,남위례,하행,3.4,9.8,14.0,16.6,16.4,9.4,9.6,13.2,14.9,14.0,20.5,27.4,40.3,53.7,34.6,22.8,24.8,29.6,23.5,8.9
841.0,주말,1,150,서울역,상행,3.4,11.7,11.2,19.2,33.6,42.5,47.2,50.2,54.9,47.7,43.6,39.6,31.2,25.7,20.8,18.9,17.8,16.2,13.8,3.0
851.0,주말,1,150,서울역,하행,3.2,7.1,8.2,15.4,20.3,25.8,26.0,33.0,36.3,46.2,53.0,55.1,52.6,47.2,42.8,42.1,36.3,26.3,15.2,2.4
840.0,주말,1,151,시청,상행,3.2,10.6,10.2,17.3,29.2,36.1,38.8,44.0,46.2,42.6,42.6,41.0,33.4,27.8,22.4,20.8,19.7,18.1,17.0,6.9
850.0,주말,1,151,시청,하행,3.3,8.2,9.7,15.0,21.3,24.3,24.7,31.9,35.2,45.0,51.4,52.4,51.2,43.9,44.0,38.0,31.9,21.4,12.9,1.9
839.0,주말,1,152,종각,상행,3.0,9.0,8.9,15.2,25.6,32.5,35.6,38.3,42.5,40.0,40.7,40.8,35.4,30.6,27.4,27.8,23.6,21.0,19.0,7.2
849.0,주말,1,152,종각,하행,3.3,8.3,10.0,16.0,22.8,27.0,26.7,34.4,37.7,44.5,47.6,43.4,44.4,39.5,40.4,33.1,28.2,18.5,11.4,1.9
838.0,주말,1,153,종로3가,상행,2.0,9.8,9.2,15.3,24.5,30.5,36.9,39.8,38.8,41.6,41.6,40.7,40.8,34.3,31.9,33.4,27.4,26.1,24.1,7.5
848.0,주말,1,153,종로3가,하행,3.4,8.7,11.4,17.9,25.3,29.8,29.8,37.2,41.0,45.8,47.2,41.2,40.8,33.6,30.2,23.0,20.5,14.1,9.2,1.9
837.0,주말,1,154,종로5가,상행,2.0,9.2,8.5,13.8,21.8,26.5,31.8,34.7,34.6,40.1,40.6,39.4,39.7,35.4,31.6,34.0,29.2,26.4,23.9,7.2
847.0,주말,1,154,종로5가,하행,4.1,9.3,12.6,21.1,30.9,35.2,34.6,45.7,48.8,51.6,53.6,43.6,42.3,30.6,26.3,18.4,16.1,10.6,7.5,0.0
836.0,주말,1,155,동대문,상행,3.2,8.8,8.5,13.3,20.8,24.3,29.5,34.1,35.4,39.9,38.0,40.4,40.3,35.7,30.6,32.6,30.6,25.6,23.4,7.4
846.0,주말,1,155,동대문,하행,4.8,9.8,13.4,21.7,31.9,36.2,35.2,45.1,48.6,47.8,49.0,39.6,38.2,26.8,21.7,14.8,13.1,9.2,7.2,0.0
834.0,주말,1,156,신설동,상행,3.6,8.1,7.2,11.5,17.2,18.2,21.5,26.0,28.7,33.9,36.7,32.3,42.2,31.8,29.2,29.6,25.7,28.9,20.8,7.8
844.0,주말,1,156,신설동,하행,6.1,12.1,14.0,23.2,28.9,37.2,33.1,42.8,38.6,42.5,37.1,33.7,29.6,21.5,17.0,13.0,10.2,7.8,6.7,0.0
833.0,주말,1,157,제기동,상행,3.7,7.1,6.8,11.0,13.9,14.6,16.6,19.6,22.8,28.7,32.0,30.2,39.9,29.8,29.1,29.4,24.7,27.8,19.9,7.3
843.0,주말,1,157,제기동,하행,5.7,11.0,13.6,23.8,27.1,35.4,32.5,40.4,36.8,39.8,34.6,31.5,26.6,19.6,16.0,12.2,9.8,7.0,6.4,0.0
